# Clustering,betweenness_centrality,no. of neighbours,Avg neighbor degree,closeness_centrality,degree_centrality,load_centrality,harmonic_centrality,pagerank,NULL,GaussianSimilarity
0.014705882352941176, 0.001146815301057674, 17.0, 27.823529411764707, 0.3349218956844056, 0.013438735177865613, 0.0011738693870136834, 455.14999999999515, 0.0011475284985521233, 0.0, 0.6656857772215093
0.2, 4.3799169738199447e-05, 5.0, 55.8, 0.32882765791525864, 0.003952569169960474, 4.5825580593484133e-05, 439.8166666666634, 0.000404452043638541, 0.0, 0.665367486689415
0.03488372093023256, 0.006997286073851885, 44.0, 23.204545454545453, 0.370641664225022, 0.034782608695652174, 0.006962348392185514, 511.8999999999875, 0.0028075636271420457, 0.0, 0.6650139991749032
0.03754385964912281, 0.02726387347199561, 76.0, 21.0, 0.4053188080743351, 0.06007905138339921, 0.026947011521279943, 564.8333333333297, 0.0050783869805670154, 0.0, 0.6640831761169902
0.0728744939271255, 0.00902221796640655, 39.0, 31.358974358974358, 0.38602380225816296, 0.0308300395256917, 0.008865164635262142, 528.833333333322, 0.002625378438838065, 0.0, 0.664686832980747
0.033885398819722065, 0.05605459737066893, 103.0, 21.155339805825243, 0.4285230352303523, 0.08142292490118577, 0.05405183253528839, 600.3500000000051, 0.007337563544814632, 0.0, 0.6631211103085167
0.03985507246376811, 0.0060192722575235546, 24.0, 22.833333333333332, 0.3484848484848485, 0.018972332015810278, 0.006121000627922722, 475.23333333332545, 0.0017858155036618204, 0.0, 0.6654479177140351
0.0, 0.0007093655129950976, 6.0, 28.666666666666668, 0.3087625091530388, 0.0047430830039525695, 0.000825934966923852, 413.23333333333267, 0.0005578633997982477, 0.0, 0.6660421231574364
0.00889271371199082, 0.03461577719124632, 84.0, 21.095238095238095, 0.40031645569620256, 0.06640316205533597, 0.032633582055987785, 563.2333333333282, 0.005700882659358905, 0.0, 0.6641173649075696
0.005807200929152149, 0.012156664690519832, 42.0, 21.80952380952381, 0.3644482857966004, 0.03320158102766799, 0.011715102176235679, 503.9666666666551, 0.0029175743929610956, 0.0, 0.6651369143383593
0.0, 0.002309575472746679, 9.0, 16.88888888888889, 0.3159340659340659, 0.0071146245059288534, 0.002499336797807132, 420.13333333333134, 0.0008727930732195815, 0.0, 0.6659528047949296
0.09090909090909091, 0.001100914728639988, 11.0, 25.363636363636363, 0.32780513086291785, 0.008695652173913044, 0.00117619183333403, 439.93333333333, 0.0008308705557583939, 0.0, 0.6657040184587479
0.0, 1.3903424134692149e-05, 2.0, 11.5, 0.26277523888658083, 0.0015810276679841897, 2.4809398810270556e-05, 345.52619047618856, 0.0002662456626174624, 0.0, 0.7069014105749554
0.047619047619047616, 0.00015304782912861395, 7.0, 30.428571428571427, 0.3179190751445087, 0.005533596837944664, 0.00018039614043281673, 423.91666666666464, 0.0005379588903514219, 0.0, 0.6659043805750803
0.05533596837944664, 0.003059227023030993, 23.0, 22.869565217391305, 0.3474320241691843, 0.01818181818181818, 0.003303813629235405, 473.93333333332566, 0.0016097149737632835, 0.0, 0.6654529670796243
0.014492753623188406, 0.003308432748956244, 24.0, 23.916666666666668, 0.3507069586914333, 0.018972332015810278, 0.003454839749609469, 476.44999999999175, 0.0016415250811376847, 0.0, 0.6654299250326496
0.0, 0.0005261924349986902, 10.0, 18.7, 0.30756139071237537, 0.007905138339920948, 0.0006515647648794156, 413.533333333333, 0.0007638459668445739, 0.0, 0.6660535544438332
0.0, 3.0309486986294068e-05, 3.0, 21.666666666666668, 0.28639347973737833, 0.0023715415019762848, 3.98543014472853e-05, 378.91666666666816, 0.0003078571424180677, 0.0, 0.6753000121028089
0.11688311688311688, 0.0024852030842074722, 22.0, 22.59090909090909, 0.34216932648093046, 0.017391304347826087, 0.0026461531973177373, 465.7333333333269, 0.0015263329186884398, 0.0, 0.665420152795984
0.048484848484848485, 0.014788810612971283, 45.0, 21.355555555555554, 0.3786291529482191, 0.03557312252964427, 0.014696851558272704, 521.9666666666548, 0.003120167890916853, 0.0, 0.6648304358719118
0.04329004329004329, 0.0019217057851416701, 22.0, 32.13636363636363, 0.3582554517133956, 0.017391304347826087, 0.0018876889337084972, 485.64999999999026, 0.0014292814480337702, 0.0, 0.6652900995774877
0.09166666666666666, 0.0024709283970420883, 16.0, 29.5625, 0.34906181015452536, 0.012648221343873518, 0.0026371761216128584, 471.8666666666589, 0.0011666147254754049, 0.0, 0.6653789741733691
0.023809523809523808, 0.0018222461048627242, 21.0, 27.095238095238095, 0.35012455023526157, 0.016600790513833993, 0.0019735683158555906, 474.7499999999919, 0.0013746826848686435, 0.0, 0.6654416506841538
0.02564102564102564, 0.011977965400945513, 52.0, 23.134615384615383, 0.3782894736842105, 0.04110671936758893, 0.011606616849362757, 524.2833333333216, 0.0034026506151064945, 0.0, 0.6648359116158141
0.0, 1.1004522632904363e-05, 2.0, 19.0, 0.27151749302425415, 0.0015810276679841897, 1.4023159746335161e-05, 357.9333333333326, 0.0002450677266592826, 0.0, 0.706838901160228
0.0, 0.0, 1.0, 24.0, 0.2584797711483449, 0.0007905138339920949, 0.0, 339.776190476188, 0.00018165960934332713, 0.0, 0.7331603618102563
0.08866995073891626, 0.0046826375541638866, 29.0, 25.689655172413794, 0.35673998871968415, 0.02292490118577075, 0.004706287866856576, 488.88333333332355, 0.001970677593595058, 0.0, 0.6652331981348851
0.03836317135549872, 0.02658281723917113, 69.0, 26.10144927536232, 0.407145156099131, 0.05454545454545454, 0.02513454913853212, 564.3499999999966, 0.0046662001827661535, 0.0, 0.6640921879957927
0.07352941176470588, 0.0009907138679657083, 17.0, 23.529411764705884, 0.3381448810478482, 0.013438735177865613, 0.0010582884281924141, 456.16666666666134, 0.0011379209789179725, 0.0, 0.6655807033735984
0.027692307692307693, 0.006381291010920781, 26.0, 22.96153846153846, 0.34935100800883734, 0.020553359683794466, 0.0063642056144003175, 475.7166666666587, 0.0019302976346062407, 0.0, 0.6654387353617033
0.0, 5.9745630520028695e-06, 2.0, 19.0, 0.27081995290087774, 0.0015810276679841897, 7.5643618861412605e-06, 357.2595238095231, 0.00024261682934693035, 0.0, 0.7068441985041084
0.05405405405405406, 0.007849369739267018, 37.0, 28.81081081081081, 0.3822907222725899, 0.02924901185770751, 0.0075555333203869025, 522.8333333333214, 0.002429858839796359, 0.0, 0.6647957361987937
0.25, 0.0004162305015435816, 8.0, 44.625, 0.3381448810478482, 0.006324110671936759, 0.00043905356866769807, 453.2333333333283, 0.0006077518538917997, 0.0, 0.6649657622435055
0.2, 7.981624319876134e-05, 5.0, 18.8, 0.2940492794049279, 0.003952569169960474, 0.0001066007630163338, 390.56666666666854, 0.0004432010821576031, 0.0, 0.6657852934975647
0.03461538461538462, 0.007417766590478385, 40.0, 23.625, 0.36267201834862384, 0.03162055335968379, 0.007276515897034964, 499.3666666666554, 0.0027361891134182084, 0.0, 0.6651706977507206
0.04262295081967213, 0.01653880766277303, 61.0, 26.868852459016395, 0.39729899497487436, 0.048221343873517786, 0.01570697649818583, 550.9666666666596, 0.003946926429445106, 0.0, 0.664385119668412
0.021164021164021163, 0.004897880531522216, 28.0, 15.428571428571429, 0.33652567172120246, 0.022134387351778657, 0.005129490700976044, 459.5666666666615, 0.0020331145981694965, 0.0, 0.6656373290598192
0.0, 0.0, 1.0, 28.0, 0.25184152896675294, 0.0007905138339920949, 0.0, 331.16904761904493, 0.00018012335891409714, 0.0, 0.7331990322635951
0.02528735632183908, 0.009038421210358815, 30.0, 19.066666666666666, 0.3573446327683616, 0.023715415019762844, 0.0092670677349014, 487.99999999999017, 0.0022392440555151325, 0.0, 0.6652942783227436
0.0, 3.9178641957534436e-05, 2.0, 19.5, 0.27012598761477685, 0.0015810276679841897, 4.8709965310275626e-05, 355.84999999999917, 0.00026442043266717695, 0.0, 0.7068494151990165
0.09523809523809523, 0.0008564843341039165, 15.0, 34.0, 0.34506273867975995, 0.011857707509881422, 0.0008696695161788031, 464.9999999999933, 0.0010072471367392156, 0.0, 0.6654369224002464
0.046153846153846156, 0.0034037001478777014, 26.0, 27.423076923076923, 0.3539451594851707, 0.020553359683794466, 0.003402508897071503, 484.46666666665755, 0.0017074943964151647, 0.0, 0.6653513494171852
0.023865414710485134, 0.030639008112751775, 72.0, 20.61111111111111, 0.3900709219858156, 0.05691699604743083, 0.029194724049148246, 545.2666666666577, 0.005123515304324689, 0.0, 0.6644267952555817
0.04871794871794872, 0.008922365480450396, 40.0, 32.575, 0.38344953016065475, 0.03162055335968379, 0.008310898120884614, 525.4999999999883, 0.0026148808799641536, 0.0, 0.6647682085877226
0.08974358974358974, 0.0025783149154778085, 13.0, 31.307692307692307, 0.3441240478781284, 0.010276679841897233, 0.002691146214270013, 462.8499999999936, 0.001034177805553676, 0.0, 0.6654643490536365
0.024363233665559248, 0.012138334884272092, 43.0, 19.511627906976745, 0.3675188843695526, 0.03399209486166008, 0.012318472693369907, 506.91666666665435, 0.003004427681270325, 0.0, 0.6650710907190444
0.030303030303030304, 0.0012714013210548961, 12.0, 36.5, 0.3403282216841539, 0.009486166007905139, 0.0012667146290522104, 458.16666666666106, 0.0008662708149783891, 0.0, 0.6656032790157919
0.08333333333333333, 0.00028533552010140254, 9.0, 17.444444444444443, 0.3125772176921176, 0.0071146245059288534, 0.0003915223476887121, 416.9499999999985, 0.0007046665682012769, 0.0, 0.6659177498464434
0.01818181818181818, 0.0007028133979930526, 11.0, 31.363636363636363, 0.33598937583001326, 0.008695652173913044, 0.0008127709830681686, 450.46666666666204, 0.0008074583629528821, 0.0, 0.6656755126634989
0.023715415019762844, 0.0024389013266291155, 23.0, 22.73913043478261, 0.35012455023526157, 0.01818181818181818, 0.002609029137232733, 474.8333333333253, 0.0015383287970934382, 0.0, 0.6654378790198571
0.03333333333333333, 0.0028222338487185555, 21.0, 24.523809523809526, 0.35060975609756095, 0.016600790513833993, 0.002971465891015633, 474.59999999999195, 0.0014632641971111947, 0.0, 0.6654272229572253
0.028601978080727078, 0.03761536845803736, 87.0, 21.75862068965517, 0.407145156099131, 0.06877470355731226, 0.035653456804720714, 570.766666666664, 0.0060707337289388, 0.0, 0.6639173191865221
0.05627705627705628, 0.002578664594614316, 22.0, 29.045454545454547, 0.3521714922048998, 0.017391304347826087, 0.0027358812411657054, 478.3499999999914, 0.001493674810576374, 0.0, 0.6653772969518339
0.24444444444444444, 0.0018937713734759453, 10.0, 47.8, 0.3498340707964602, 0.007905138339920948, 0.0018730075382247474, 470.7166666666589, 0.0007997773139923964, 0.0, 0.6648119507881456
0.04147812971342383, 0.016674318969003, 52.0, 27.846153846153847, 0.38971041281577323, 0.04110671936758893, 0.015417088662683008, 537.9666666666565, 0.0034396378329332538, 0.0, 0.6645867230960868
0.0, 0.00018894358053906228, 6.0, 22.666666666666668, 0.30823586744639375, 0.0047430830039525695, 0.00022618399341217763, 409.74999999999955, 0.0004868570570622766, 0.0, 0.6660483443036372
0.07575757575757576, 0.0003570455631888523, 12.0, 22.666666666666668, 0.3265358802271554, 0.009486166007905139, 0.00041609301053316427, 437.6166666666633, 0.0008397788507342866, 0.0, 0.665748645163079
0.06048387096774194, 0.004759904861292466, 32.0, 33.9375, 0.37648809523809523, 0.025296442687747035, 0.004640975159999796, 514.8833333333215, 0.002013230888566049, 0.0, 0.664917485874075
0.03694581280788178, 0.007951223276889465, 29.0, 22.379310344827587, 0.35513756316676026, 0.02292490118577075, 0.008092724883286707, 484.5666666666574, 0.0022328846137215225, 0.0, 0.6653278145200952
0.03676470588235294, 0.002496495953042139, 17.0, 32.35294117647059, 0.3460065645514223, 0.013438735177865613, 0.002502737102041121, 466.5499999999931, 0.0012038170908186933, 0.0, 0.6655045497843333
0.047619047619047616, 0.00579688860964057, 28.0, 23.642857142857142, 0.36142857142857143, 0.022134387351778657, 0.006027795528342921, 492.2666666666561, 0.0019954516422330177, 0.0, 0.6652156260065487
0.039965986394557826, 0.009601380005106033, 49.0, 25.020408163265305, 0.38298516500151375, 0.03873517786561265, 0.009236679996495148, 528.0333333333215, 0.00315509262743904, 0.0, 0.6647515676745659
0.0, 1.436569929959129e-05, 3.0, 26.0, 0.2901376146788991, 0.0023715415019762848, 1.582329916115857e-05, 384.3095238095258, 0.0002910675220474937, 0.0, 0.6752645291018184
0.15555555555555556, 0.0005991543020733034, 10.0, 26.9, 0.3215556685307575, 0.007905138339920948, 0.0006856128364872239, 431.5499999999975, 0.0007523871579001649, 0.0, 0.6656134045285688
0.09538461538461539, 0.004314610193750303, 26.0, 29.346153846153847, 0.3645533141210375, 0.020553359683794466, 0.004334347994902228, 496.1499999999888, 0.0017696863460685078, 0.0, 0.6650910906354811
0.050724637681159424, 0.0025252706573964177, 24.0, 33.791666666666664, 0.36163522012578614, 0.018972332015810278, 0.002464560734837041, 491.23333333332283, 0.001551839987704142, 0.0, 0.6652200532181465
0.041628122109158186, 0.015600163197724289, 47.0, 28.617021276595743, 0.38863287250384027, 0.03715415019762846, 0.014826229621713816, 534.2499999999892, 0.0032019403814033958, 0.0, 0.6646310237572051
0.0, 0.0001889690424296261, 3.0, 17.666666666666668, 0.27105206770944934, 0.0023715415019762848, 0.0002815694061262117, 359.3690476190468, 0.000360685884118081, 0.0, 0.675429284448204
0.018518518518518517, 0.005530817676266851, 28.0, 24.678571428571427, 0.3555368184373243, 0.022134387351778657, 0.005623733288135948, 486.4833333333239, 0.001954439256628599, 0.0, 0.665338220369478
0.047619047619047616, 0.00019026645998414205, 7.0, 47.285714285714285, 0.33324552160168597, 0.005533596837944664, 0.00019647884591028278, 446.199999999996, 0.0005263758303830352, 0.0, 0.6656966318027383
0.05454545454545454, 0.0006126824697285778, 11.0, 19.0, 0.31632908227056766, 0.008695652173913044, 0.0007644313791052431, 423.7833333333314, 0.0008342779890512393, 0.0, 0.6659138781194293
0.07142857142857142, 0.0001451121093059703, 8.0, 17.625, 0.29673938540933614, 0.006324110671936759, 0.0001799255541307672, 397.51666666666836, 0.0005976481908508236, 0.0, 0.666117358964681
0.02682701202590194, 0.009503094505399797, 47.0, 26.851063829787233, 0.37806335923490736, 0.03715415019762846, 0.009047307425176601, 521.449999999988, 0.0030529932450228323, 0.0, 0.6648652495916363
0.0, 7.90758471201911e-06, 2.0, 34.0, 0.2829977628635347, 0.0015810276679841897, 9.665373657221903e-06, 374.67619047619155, 0.00023773785107727982, 0.0, 0.7067440107141192
0.0, 0.00035067818908331123, 9.0, 22.77777777777778, 0.31538269758165044, 0.0071146245059288534, 0.0004777040530716427, 421.6499999999983, 0.0007005633676497522, 0.0, 0.6659602836444418
0.015384615384615385, 0.0038940670610002437, 26.0, 26.23076923076923, 0.3536483086385239, 0.020553359683794466, 0.0038567786469729712, 481.5833333333244, 0.0017564870339817167, 0.0, 0.6653769542643744
0.058823529411764705, 0.002524855743426708, 18.0, 31.22222222222222, 0.3466703206357906, 0.014229249011857707, 0.0025762266696623057, 470.94999999999266, 0.0012459114046118763, 0.0, 0.66546924728339
0.036077705827937095, 0.013846117283319652, 47.0, 27.72340425531915, 0.39031163221228016, 0.03715415019762846, 0.013050645664832309, 536.6166666666566, 0.0031099928873025433, 0.0, 0.6646066185277497
0.038461538461538464, 0.0020341695716213767, 13.0, 23.0, 0.33045977011494254, 0.010276679841897233, 0.0020878553864216434, 443.8666666666629, 0.0010018917846868333, 0.0, 0.6657400684788969
0.07142857142857142, 0.006065416715780951, 28.0, 32.357142857142854, 0.37738663484486873, 0.022134387351778657, 0.006070371519589715, 513.7666666666547, 0.0019424228309337362, 0.0, 0.6648925235769358
0.0380952380952381, 0.006933097890691173, 21.0, 30.0, 0.35805264647608265, 0.016600790513833993, 0.006964975450809953, 485.4999999999902, 0.0016230549466301348, 0.0, 0.6652954339095896
0.03469079939668175, 0.014258565444705306, 52.0, 27.192307692307693, 0.3873239436619718, 0.04110671936758893, 0.013366042165559443, 535.9499999999891, 0.003390031001060527, 0.0, 0.6646471842328663
0.02702702702702703, 0.009596324015989862, 37.0, 23.64864864864865, 0.3690198366394399, 0.02924901185770751, 0.009345884442568297, 506.81666666665427, 0.0025668391729570202, 0.0, 0.6650682677686758
0.04093567251461988, 0.0017970328388573424, 19.0, 42.10526315789474, 0.3632969557725445, 0.015019762845849802, 0.0017043790091684009, 491.78333333332256, 0.0012418728304977324, 0.0, 0.6652098032679291
0.03571428571428571, 0.0020807531451874097, 8.0, 20.25, 0.31203749383325113, 0.006324110671936759, 0.0021294032272218774, 416.41666666666515, 0.0007547060819710445, 0.0, 0.6659873304000977
0.16666666666666666, 4.0777306538371705e-05, 4.0, 42.5, 0.31491162559123725, 0.0031620553359683794, 4.911345222236926e-05, 418.59285714285556, 0.0003538091852856954, 0.0, 0.6664025519713994
0.022222222222222223, 0.0008667940452546469, 10.0, 24.3, 0.32603092783505155, 0.007905138339920948, 0.0010392642105489444, 436.64999999999674, 0.0007892162853143353, 0.0, 0.6658153067442716
0.007936507936507936, 0.004066007935370794, 28.0, 29.964285714285715, 0.35815402038505095, 0.022134387351778657, 0.0037880824095470333, 488.4166666666567, 0.0018368780981228255, 0.0, 0.6652987164425019
0.05454545454545454, 0.0006679880525160857, 11.0, 39.36363636363637, 0.3442176870748299, 0.008695652173913044, 0.0007233541666925265, 462.2166666666602, 0.000791242948346506, 0.0, 0.6655216886392401
