# Clustering,betweenness_centrality,no. of neighbours,Avg neighbor degree,closeness_centrality,degree_centrality,load_centrality,harmonic_centrality,pagerank,NULL,GaussianSimilarity
0.0, 0.004248724007525258, 5.0, 6.166666666666667, 0.2119815668202765, 0.007246376811594202, 0.004180887082232138, 190.6214285714257, 0.0016732833103817123, 0.0, 1.0
0.0036231884057971015, 0.07983135458329436, 24.0, 4.958333333333333, 0.26277372262773724, 0.02898550724637681, 0.07605370854164817, 248.1380952380922, 0.006975850179057273, 0.0, 0.9333159034432987
0.0, 0.001117697014987709, 3.0, 4.0, 0.19418386491557224, 0.003623188405797101, 0.001212132854197694, 171.41547619047512, 0.0010356653662630085, 0.0, 1.0
0.0, 0.001747978882915914, 3.0, 8.333333333333334, 0.21584984358706985, 0.003623188405797101, 0.0018506785544749316, 191.59999999999684, 0.0009603983909414719, 0.0, 0.966915878097792
0.3333333333333333, 0.0024154589371980675, 3.0, 11.333333333333334, 0.21411947245927077, 0.003623188405797101, 0.0024154589371980675, 191.93452380952075, 0.001174318634669237, 0.0, 0.9101032554501612
0.0, 0.007378615440309065, 4.0, 9.25, 0.224451070750881, 0.004830917874396135, 0.007489595823343538, 201.99880952380562, 0.0014042864285398046, 0.0, 0.9262492525590444
0.0, 0.0026332535588296543, 2.0, 15.5, 0.2154566744730679, 0.0024154589371980675, 0.0027054006050873775, 192.52023809523502, 0.0007175285980378101, 0.0, 0.9111111111111114
0.0, 0.0024916870959221034, 3.0, 11.333333333333334, 0.21864272511222604, 0.003623188405797101, 0.0024369094910745874, 195.92023809523468, 0.0009423136771639325, 0.0, 0.9111454019329154
0.0, 0.0009708733940687831, 2.0, 14.5, 0.2176084099868594, 0.0024154589371980675, 0.0008574127673426363, 193.78690476190152, 0.000704641697691322, 0.0, 0.9111111111119143
0.0, 0.024654042265032643, 9.0, 8.555555555555555, 0.24367274867569158, 0.010869565217391304, 0.023676579950132302, 223.8595238095202, 0.0025067703361082963, 0.0, 0.9550475046357569
0.0, 0.00876080853552191, 5.0, 7.2, 0.22336120852441327, 0.006038647342995169, 0.008714897875104667, 201.06309523809145, 0.001838818904118174, 0.0, 1.0
0.0, 0.0068527160411818635, 5.0, 9.8, 0.21962864721485412, 0.006038647342995169, 0.006511374521311483, 199.73928571428212, 0.0015497835301841714, 0.0, 0.915734366384884
0.0, 0.00445412153669638, 4.0, 8.25, 0.2121445042275173, 0.004830917874396135, 0.004369604066148642, 190.9309523809495, 0.0014337361421048783, 0.0, 0.9713788186415261
0.0, 0.0359325290196555, 14.0, 5.142857142857143, 0.24686940966010734, 0.016908212560386472, 0.03530407375092658, 227.9976190476156, 0.004395779012504223, 0.0, 1.0
0.0, 0.005928810219971211, 3.0, 15.666666666666666, 0.23128491620111732, 0.003623188405797101, 0.005911946989495962, 207.83333333332934, 0.0009479714428865295, 0.0, 0.9111111111111111
0.0, 0.003222182367080415, 3.0, 12.666666666666666, 0.21772285038127795, 0.003623188405797101, 0.003210087944932363, 196.22380952380615, 0.0009646202107274542, 0.0, 0.911111182432368
0.0, 0.012712230357238063, 7.0, 8.285714285714286, 0.24253075571177504, 0.008454106280193236, 0.012271738637435097, 220.0071428571393, 0.001930574692447642, 0.0, 0.9694736200000117
0.0, 0.0039294577705901775, 2.0, 16.0, 0.2152326488172602, 0.0024154589371980675, 0.0039920349570061586, 192.7214285714255, 0.0007200300106548652, 0.0, 0.9111111111111111
0.027777777777777776, 0.015754865086160034, 9.0, 5.444444444444445, 0.23083356565374966, 0.010869565217391304, 0.015466584242865372, 210.13333333332918, 0.003275589507926011, 0.0, 0.9999997862600477
0.16666666666666666, 0.005203194466675617, 4.0, 12.0, 0.22929936305732485, 0.004830917874396135, 0.004987283535897805, 206.86190476190063, 0.0011678060887673088, 0.0, 0.9108861452853652
0.0, 0.0063772542490423524, 4.0, 9.25, 0.22549019607843138, 0.004830917874396135, 0.006267127568871596, 202.55238095237698, 0.0012718239962687394, 0.0, 0.9262492525590444
0.0, 0.012315139552633777, 6.0, 8.166666666666666, 0.23793103448275862, 0.007246376811594202, 0.012128766727417096, 215.15952380952027, 0.0018783902578072198, 0.0, 0.9757482480074999
0.0, 0.016736622871595448, 6.0, 9.333333333333334, 0.24217607487569465, 0.007246376811594202, 0.01611411711103045, 219.28333333332986, 0.0018280075260711799, 0.0, 0.9240074957934528
0.0, 0.018722276155805746, 9.0, 7.222222222222222, 0.2462819750148721, 0.010869565217391304, 0.017817651164096397, 224.66190476190138, 0.002665488941196092, 0.0, 1.0
0.0, 0.004204183509726749, 3.0, 15.666666666666666, 0.232192933258553, 0.003623188405797101, 0.003743138759699853, 208.96428571428203, 0.0009439413964071035, 0.0, 0.9111111111111111
0.0, 0.011396344891806878, 5.0, 8.0, 0.22234156820622986, 0.006038647342995169, 0.011533699625477015, 201.0678571428534, 0.0017743509593300647, 0.0, 0.9839275083728382
0.0, 0.0025524551750015535, 3.0, 6.0, 0.2005813953488372, 0.003623188405797101, 0.002648663364966999, 178.08333333333147, 0.0009957248325682367, 0.0, 1.0
0.0, 0.015739596090539546, 9.0, 5.0, 0.2358974358974359, 0.010869565217391304, 0.015883734192346583, 213.49523809523453, 0.0030011248277699125, 0.0, 1.0
0.0, 0.010481803295866331, 7.0, 3.5714285714285716, 0.21590612777053456, 0.008454106280193236, 0.010610927281883481, 193.66547619047293, 0.002386870222811149, 0.0, 1.0
0.0, 0.005605705220829382, 5.0, 4.8, 0.2105798575788403, 0.006038647342995169, 0.005924782461790717, 188.5309523809496, 0.0015620278146207282, 0.0, 1.0
0.0, 0.006798316041286306, 5.0, 5.8, 0.22074113569714743, 0.006038647342995169, 0.00676156014259477, 197.9821428571392, 0.0016305416257050504, 0.0, 1.0
0.0, 0.0031881604244346825, 3.0, 8.666666666666666, 0.21367741935483872, 0.003623188405797101, 0.003080123113594893, 190.49523809523512, 0.0009543602775947296, 0.0, 0.949381111635924
0.0, 0.004381098384734913, 5.0, 5.0, 0.22336120852441327, 0.006038647342995169, 0.004358834284971302, 199.50952380952003, 0.0014636572335417737, 0.0, 1.0
0.0, 0.003057970276476253, 3.0, 10.666666666666666, 0.22987229317046085, 0.003623188405797101, 0.0030147798302476683, 205.00238095237717, 0.0009278694712815897, 0.0, 0.9114971470086952
0.0, 0.005267155291041903, 6.0, 4.166666666666667, 0.2035898696828129, 0.007246376811594202, 0.005274101218103527, 182.90238095237868, 0.001964057733933945, 0.0, 1.0
0.0, 0.015955003094213834, 10.0, 3.3, 0.22439024390243903, 0.012077294685990338, 0.01622159850818215, 202.8809523809484, 0.00310836994525222, 0.0, 1.0
0.0, 0.013609715820863504, 10.0, 4.9, 0.22294022617124395, 0.012077294685990338, 0.013038904225425885, 203.10714285713888, 0.0028687959810869816, 0.0, 1.0
0.0, 0.0014610257132374612, 3.0, 5.666666666666667, 0.21812434141201265, 0.003623188405797101, 0.0015125999436660866, 192.9738095238062, 0.000950303410449328, 0.0, 1.0
0.0, 0.04384047332118634, 13.0, 5.923076923076923, 0.2560296846011132, 0.01570048309178744, 0.04283591094922925, 234.4428571428542, 0.003683257677682194, 0.0, 1.0
0.0, 0.007041655169871928, 6.0, 5.333333333333333, 0.22481672549551995, 0.007246376811594202, 0.006875751137616406, 201.5047619047579, 0.00184619595198914, 0.0, 1.0
0.0, 0.0059073645468697335, 5.0, 2.8, 0.20185275475377865, 0.006038647342995169, 0.005927052876997457, 179.49404761904563, 0.00187248291619983, 0.0, 1.0
0.0, 0.004633872060698046, 5.0, 5.8, 0.20930232558139536, 0.006038647342995169, 0.004813342040627807, 187.98571428571154, 0.0016786082437842925, 0.0, 1.0
0.0, 0.03922159791542882, 14.0, 5.357142857142857, 0.25524044389642414, 0.016908212560386472, 0.03858772678662758, 234.26666666666375, 0.0043373923937622535, 0.0, 1.0
0.0, 0.007109981407626627, 5.0, 4.6, 0.21692428608855122, 0.006038647342995169, 0.007194823080789212, 194.45238095237764, 0.001645815371842661, 0.0, 1.0
0.0, 0.004918706252499458, 4.0, 9.5, 0.22697368421052633, 0.004830917874396135, 0.004676770049312347, 202.6285714285674, 0.0011730488585019923, 0.0, 0.9202777688851543
0.022222222222222223, 0.025423650191851697, 10.0, 7.0, 0.2561881188118812, 0.012077294685990338, 0.025434772583502827, 231.79285714285447, 0.0026804884133207335, 0.0, 1.0
0.0, 0.016752278423915603, 7.0, 8.571428571428571, 0.24489795918367346, 0.008454106280193236, 0.016583037387254407, 221.83571428571105, 0.002023333810351456, 0.0, 0.9542219136729484
0.0, 0.0036337567957019173, 4.0, 8.0, 0.22288021534320324, 0.004830917874396135, 0.003451867979440958, 198.56904761904383, 0.0012193258539818293, 0.0, 0.9839275083728382
